-26,640122588424436; -20,588329979879276
-26,790092443729904; -21,47422032193159
-26,440162781350484; -21,84959758551308
-26,140223070739548; -20,528269617706236
-26,040243167202572; -21,71613011401744
-25,590333601286172; -20,598340040241446
-25,440363745980708; -21,068812877263582
-25,590333601286172; -21,749496981891348
-24,94046422829582; -21,068812877263582
-24,673851152197212; -20,615023474178408
-24,790494372990352; -21,749496981891348
-24,140625; -20,62837022132797
-23,990655144694536; -21,0988430583501
-23,990655144694536; -21,749496981891348
-23,240805868167204; -21,118863179074445
-22,81866849767774; -21,354655712050075
-22,790896302250804; -20,598340040241446
-22,374313370846732; -21,182260228034878
-21,68397594166284; -20,648390342052316
-21,641127411575564; -21,769517102615694
-21,441167604501608; -21,118863179074445
-21,241207797427652; -20,448189134808857
-21,241207797427652; -21,749496981891348
-20,907941452304396; -21,63271294433266
-20,24140876205788; -20,588329979879276
-20,391378617363344; -21,47422032193159
-20,041448954983924; -21,809557344064388
-19,841489147909968; -20,681757209926225
-19,641529340836012; -21,439185110663985
-19,241609726688104; -20,588329979879276
-19,34158963022508; -21,47422032193159
-19,041649919614148; -21,809557344064388
-18,841690112540192; -20,681757209926225
-18,691720257234728; -21,286531690140848
-18,375117229367632; -20,69844064386318
-18,075177518756696; -21,34909456740443
-17,90854434619507; -21,666079812206576
-17,641931270096464; -20,998742454728372
-17,591941318327976; -20,598340040241446
-10,805805365755628; 14,612047283702214
-10,343398311897108; 14,837273641851109
-10,343398311897108; 14,336770623742456
-9,84349879421222; 14,526961770623744
-9,343599276527332; 14,837273641851109
-9,343599276527332; 14,336770623742456
-8,843699758842444; 14,526961770623744
-8,343800241157556; 14,837273641851109
-8,343800241157556; 14,336770623742456
-7,843900723472672; 14,526961770623744
-7,406488645498392; 13,010437625754529
-7,406488645498392; 7,955357142857144
-7,429698265962337; 1,7240945674044283
-7,406488645498392; 0,12248490945674106
-7,44398110932476; -2,2398893360160947
-7,406488645498392; -8,48616700201207
-7,429698265962337; -9,587273641851105
-7,429698265962337; -10,58827967806841
-7,410654474812432; -11,856220657277
-7,44398110932476; -13,856564386317906
-7,344001205787784; 14,837273641851109
-7,344001205787784; 14,336770623742456
-7,244021302250804; 13,916348088531187
-7,260684619506968; 12,101190476190478
-7,294011254019296; 11,48390342052314
-7,294011254019296; 10,983400402414487
-7,294011254019296; 10,482897384305836
-7,244021302250804; 9,94235412474849
-7,294011254019296; 9,481891348088531
-7,294011254019296; 8,98138832997988
-7,244021302250804; 8,464201877934274
-7,20652883842444; 7,071135144198525
-7,294011254019296; 6,47887323943662
-7,294011254019296; 5,9783702213279675
-7,294011254019296; 5,477867203219315
-7,244021302250804; 5,017404426559356
-7,294011254019296; 4,4768611670020135
-7,294011254019296; 3,976358148893361
-7,244021302250804; 3,4324782025486265
-7,294011254019296; 2,975352112676056
-7,244021302250804; 2,4381455399061025
-7,229738458888381; 1,0162402989364736
-7,229738458888381; -0,8713710836447248
-7,244021302250804; -1,5091549295774662
-7,310674571275456; -1,9128940308517777
-7,229738458888381; -2,901983328542684
-7,244021302250804; -3,5111670020120727
-7,294011254019296; -3,981639839034205
-7,21069466773848; -4,493265146434162
-7,294011254019296; -4,98264587525151
-7,294011254019296; -5,483148893360159
-7,294011254019296; -5,983651911468812
-7,244021302250804; -6,457461435278336
-7,244021302250804; -6,96463782696177
-7,21069466773848; -7,496283255086073
-7,310674571275456; -7,918930248155597
-7,227357984994644; -11,288983903420522
-7,2640172829582; -12,430130784708247
-7,294011254019296; -13,090794768611673
-7,244021302250804; -14,22943913480885
-7,09405144694534; -9,370389000670695
-7,09405144694534; -10,154510395707575
-7,044061495176852; 13,1689302481556
-7,144041398713828; 12,8352615694165
-7,044061495176852; 7,8969651240778
-7,044061495176852; 1,7908283031522458
-7,144041398713828; 0,32268611670020064
-7,044061495176852; -0,27791750503018164
-7,044061495176852; -8,452800134138165
-7,144041398713828; -9,687374245472839
-7,019066519292608; -10,821847753185786
-6,944081591639872; -13,771478873239438
-6,821883931761345; 14,559216409568524
-6,99407154340836; -11,739436619718312
-6,944081591639872; 9,782193158953723
-6,944081591639872; 8,264000670690812
-6,944081591639872; 7,262994634473509
-6,944081591639872; 6,729124748490946
-6,944081591639872; 5,177565392354126
-6,944081591639872; 3,2589704896042946
-6,944081591639872; 2,691733735747821
-6,944081591639872; 0,9733400402414496
-6,944081591639872; -0,8284708249496973
-6,944081591639872; -1,6292756539235391
-6,944081591639872; -3,030684104627767
-6,944081591639872; -3,631287726358149
-6,944081591639872; -4,51550972501677
-6,944081591639872; -6,3506874580818256
-6,944081591639872; -6,884557344064387
-6,944081591639872; -7,518527833668681
-6,701273254478643; -14,077500718597292
-6,344202170418008; 14,837273641851109
-6,344202170418008; 14,336770623742456
-6,244222266881032; -13,991700201207244
-5,84430265273312; 14,526961770623744
-5,744322749196144; -13,991700201207244
-5,344403135048232; 14,837273641851109
-5,344403135048232; 14,336770623742456
-5,266640987852806; -13,963894477978982
-4,844503617363344; 14,526961770623744
-4,844503617363344; -14,21192152917505
-4,744523713826368; -13,781488933601608
-4,34460409967846; 14,837273641851109
-4,34460409967846; 14,336770623742456
-4,322386343336905; -14,013944779789853
-3,8447045819935717; 14,526961770623744
-3,8447045819935717; -13,991700201207244
-3,3448050643086837; 14,837273641851109
-3,3448050643086837; 14,336770623742456
-3,3448050643086837; -13,991700201207244
-2,844905546623796; 14,526961770623744
-2,844905546623796; -13,991700201207244
-2,345006028938908; 14,837273641851109
-2,345006028938908; 14,336770623742456
-2,345006028938908; -13,931639839034204
-1,84510651125402; 14,526961770623744
-1,84510651125402; -13,931639839034204
-1,345206993569132; 14,837273641851109
-1,345206993569132; 14,336770623742456
-1,345206993569132; -13,991700201207244
-0,8453074758842476; 14,526961770623744
-0,8453074758842476; -13,961670020120721
-0,34540795819935965; 14,837273641851109
-0,34540795819935965; 14,336770623742456
-0,34540795819935965; -13,751458752515092
-0,34540795819935965; -14,171881287726357
0,15449155948552828; 14,536971830985916
0,15449155948552828; -13,771478873239438
0,15449155948552828; -14,21192152917505
0,621064442658092; 14,770539906103288
0,6543910771704162; -13,991700201207244
0,7876976152197166; 14,370137491616365
1,1542905948553042; -13,991700201207244
1,2542704983922803; 14,556991951710263
1,654190112540192; -13,991700201207244
1,7541700160771683; 14,797233400402416
1,7541700160771683; 14,31675050301811
2,15408963022508; -13,991700201207244
2,254069533762056; 14,57701207243461
2,6539891479099644; -13,991700201207244
2,753969051446944; 14,797233400402416
2,753969051446944; 14,31675050301811
3,1538886655948524; -13,991700201207244
3,253868569131832; 14,556991951710263
3,6537881832797403; -13,991700201207244
3,7537680868167165; 14,496931589537223
4,153687700964628; -13,991700201207244
4,253667604501604; 14,556991951710263
4,653587218649516; -13,991700201207244
4,753567122186492; 14,797233400402416
4,753567122186492; 14,31675050301811
5,153486736334404; -13,771478873239438
5,153486736334404; -14,21192152917505
5,25346663987138; 14,556991951710263
5,653386254019292; -13,991700201207244
5,753366157556268; 14,797233400402416
5,753366157556268; 14,31675050301811
6,15328577170418; -13,991700201207244
6,253265675241156; 14,556991951710263
6,653185289389068; -13,961670020120721
6,753165192926044; 14,797233400402416
6,753165192926044; 14,296730382293763
6,767448036288467; 13,593166139695315
6,990617463826364; 12,8352615694165
6,9531249999999964; 12,17459758551308
6,9531249999999964; 11,68076794097921
6,9531249999999964; 11,213631790744467
6,9531249999999964; 10,703118712273643
6,903135048231508; 10,282696177062375
6,9531249999999964; 9,752162977867204
6,9531249999999964; 9,244986586183769
6,986451634512324; 8,7144533869886
6,903135048231508; 8,230633802816902
6,9531249999999964; 7,750150905432594
6,9531249999999964; 7,242974513749161
6,9531249999999964; 6,749144869215291
6,9531249999999964; 6,241968477531859
6,9531249999999964; 5,748138832997988
6,9531249999999964; 5,287676056338029
6,9531249999999964; 4,7538061703554675
6,9531249999999964; 4,24662977867203
6,9531249999999964; 3,7461267605633815
6,9531249999999964; 3,245623742454729
6,9531249999999964; 2,7050804828973867
6,9531249999999964; 2,2245975855130773
6,9531249999999964; 1,7040744466800817
6,9531249999999964; 1,2035714285714292
6,9531249999999964; 0,6697015425888644
6,9531249999999964; 0,22258551307847085
6,9531249999999964; -0,3379778672032181
6,9531249999999964; -0,8184607645875239
6,9531249999999964; -1,338983903420523
6,9531249999999964; -1,8394869215291756
6,9531249999999964; -2,3299798792756548
6,903135048231508; -2,7804325955734406
6,9531249999999964; -3,250905432595573
6,9531249999999964; -3,7714285714285687
6,9531249999999964; -4,301961770623741
6,9531249999999964; -4,762424547283704
6,9531249999999964; -5,292957746478876
6,9531249999999964; -5,823490945674042
6,9531249999999964; -6,303973843058348
6,9531249999999964; -6,824496981891347
6,9531249999999964; -7,324999999999996
6,903135048231508; -7,7854627766599585
6,9531249999999964; -8,265945674044268
6,9531249999999964; -8,766448692152917
6,9531249999999964; -9,26695171026157
6,9531249999999964; -9,73408786049631
6,9531249999999964; -10,261284372904093
6,9531249999999964; -10,768460764587523
6,9531249999999964; -11,302330650570084
6,9531249999999964; -11,789486921529175
6,9531249999999964; -12,310010060362174
6,9531249999999964; -12,810513078470827
6,9531249999999964; -13,311016096579479
7,153084807073956; -14,051760563380284
7,153084807073956; 14,637072434607646
7,153084807073956; 14,136569416498995
7,153084807073956; 13,502598926894702
7,253064710610932; 13,03546277665996
7,253064710610932; 12,434859154929578
7,253064710610932; 11,934356136820927
7,253064710610932; 11,300385647216633
7,253064710610932; 10,582997987927566
7,253064710610932; 9,83224346076459
7,253064710610932; 9,298373574782026
7,253064710610932; 8,68108651911469
7,253064710610932; 7,830231388329981
7,253064710610932; 7,296361502347418
7,253064710610932; 6,829225352112676
7,253064710610932; 6,295355466130115
7,253064710610932; 5,828219315895375
7,253064710610932; 5,327716297786722
7,253064710610932; 4,860580147551982
7,253064710610932; 4,326710261569417
7,253064710610932; 3,8262072434607646
7,253064710610932; 3,325704225352112
7,253064710610932; 2,4247987927565404
7,253064710610932; 1,623993963782695
7,253064710610932; 1,123490945674046
7,253064710610932; 0,45615358819584273
7,353044614147908; -0,14445003353453956
7,253064710610932; -0,7784205231388341
7,253064710610932; -1,579225352112676
7,253064710610932; -2,0797283702213285
7,253064710610932; -2,5301810865191143
7,253064710610932; -3,1307847082494966
7,253064710610932; -3,731388329979879
7,253064710610932; -4,382042253521128
7,253064710610932; -4,882545271629777
7,253064710610932; -5,332997987927566
7,253064710610932; -6,183853118712275
7,253064710610932; -6,984657947686117
7,253064710610932; -7,485160965794769
7,253064710610932; -8,185865191146881
7,253064710610932; -8,686368209255534
7,253064710610932; -9,186871227364186
7,253064710610932; -9,720741113346747
7,253064710610932; -10,154510395707582
7,253064710610932; -10,688380281690144
7,253064710610932; -11,355717639168347
7,253064710610932; -11,789486921529175
7,253064710610932; -12,39009054325956
7,253064710610932; -12,890593561368206
7,478019493569132; -13,691398390342052
7,69583285484612; -14,077500718597292
8,152883842443725; -13,991700201207244
8,652783360128613; -13,991700201207244
9,1526828778135; -13,991700201207244
9,652582395498388; -13,991700201207244
10,102491961414788; -13,841549295774648
10,002512057877812; -14,241951710261567
